cluster_id,cluster_n,dimension,category,cluster_count,cluster_share,overall_count,overall_share,enrichment_ratio
0,392,make_model_family,Nissan Ariya,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Toyota Grand Highlander,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Subaru Crosstrek,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Jeep Wagoneer,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Ford Expedition,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Kia EV9,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Toyota Crown Signia,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Audi All new A5,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Volvo EX90,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Hyundai Palisade,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Hyundai Sonata,3,0.007653061224489796,4,0.010050251256281407,0.7614795918367346
0,392,make_model_family,Honda Accord 2 door,1,0.002551020408163265,2,0.005025125628140704,0.5076530612244897
0,392,make_model_family,Honda Civic 2 door,1,0.002551020408163265,2,0.005025125628140704,0.5076530612244897
0,392,test_side,passenger,52,0.1326530612244898,52,0.1306532663316583,1.0153061224489797
0,392,test_side,driver,340,0.8673469387755102,346,0.8693467336683417,0.9976996578978412
0,392,weight_quartile,missing,172,0.4387755102040816,172,0.4321608040201005,1.0153061224489797
0,392,weight_quartile,Q3,57,0.14540816326530612,57,0.14321608040201006,1.0153061224489794
0,392,weight_quartile,Q4,55,0.14030612244897958,56,0.1407035175879397,0.9971756559766763
0,392,weight_quartile,Q1,55,0.14030612244897958,57,0.14321608040201006,0.9796813462226994
0,392,weight_quartile,Q2,53,0.13520408163265307,56,0.1407035175879397,0.96091472303207
1,6,era,2001-2014,6,1.0,150,0.3768844221105528,2.6533333333333333
1,6,make_model_family,Honda Accord 4 door,1,0.16666666666666666,1,0.002512562814070352,66.33333333333333
1,6,make_model_family,Honda Civic 4 Door,1,0.16666666666666666,1,0.002512562814070352,66.33333333333333
1,6,make_model_family,Volvo XC 60,1,0.16666666666666666,1,0.002512562814070352,66.33333333333333
1,6,make_model_family,Honda Accord 2 door,1,0.16666666666666666,2,0.005025125628140704,33.166666666666664
1,6,make_model_family,Honda Civic 2 door,1,0.16666666666666666,2,0.005025125628140704,33.166666666666664
1,6,make_model_family,Hyundai Sonata,1,0.16666666666666666,4,0.010050251256281407,16.583333333333332
1,6,test_side,driver,6,1.0,346,0.8693467336683417,1.1502890173410405
1,6,weight_quartile,Q2,3,0.5,56,0.1407035175879397,3.553571428571429
1,6,weight_quartile,Q1,2,0.3333333333333333,57,0.14321608040201006,2.3274853801169586
1,6,weight_quartile,Q4,1,0.16666666666666666,56,0.1407035175879397,1.1845238095238095
